captive,created_at,created_time_zone,description,faves_count,geoprivacy,iconic_taxon_name,id,identifications,identifications_most_agree,identifications_most_disagree,latitude,longitude,num_identification_agreements,num_identification_disagreements,obscured,observed_on_string,place_guess,place_ids,positional_accuracy,preferred_common_name,quality_grade,reviewed_by,species_guess,taxon_endemic,taxon_geoprivacy,taxon_id,taxon_name,taxon_native,taxon_observations,taxon_parent_id,taxon_rank,taxon_search_rank,taxon_threatened,time_observed_at,updated_at,user_id,user_login
False,2018-04-29T12:56:30+02:00,Europe/Amsterdam,,0,,Aves,11730020,"[{'user_id': 908569, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T14:56:30+04:00', 'observations_count': 381, 'identifications_count': 0, 'activity_count': 381, 'universal_search_rank': 381}, {'user_id': 915251, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T16:07:05+04:00', 'observations_count': 112, 'identifications_count': 8, 'activity_count': 120, 'universal_search_rank': 112}, {'user_id': 140664, 'category': 'supporting', 'disagreement': False, 'created_at': '2020-05-22T17:59:45+04:00', 'observations_count': 6170, 'identifications_count': 87163, 'activity_count': 93333, 'universal_search_rank': 6170}]",True,False,-0.1716575213,51.5064077033,2,0,False,Sun Apr 29 2018 11:56:11 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Canada Goose,research,"[29729, 140664, 599476, 908569, 915251]",Canada Goose,False,open,7089.0,Branta canadensis,False,92850.0,7086.0,species,92850.0,False,2018-04-29T11:56:11+02:00,2020-05-22T15:59:45+02:00,908569,fieldmarshal
False,2018-04-29T12:56:48+02:00,Europe/Amsterdam,,0,,Plantae,11730026,"[{'user_id': 906473, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T10:56:48+00:00', 'observations_count': 68, 'identifications_count': 11, 'activity_count': 79, 'universal_search_rank': 68}]",False,False,-0.1659461763,51.5101087327,0,0,False,Sun Apr 29 2018 11:55:43 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",5.0,Persian walnut,needs_id,"[3098, 384930, 404218, 599476, 906473, 1002688]",,False,,63935.0,Juglans regia,False,4674.0,54495.0,species,4674.0,False,2018-04-29T11:55:43+02:00,2018-04-29T12:57:13+02:00,906473,kc719
False,2018-04-29T12:56:54+02:00,Europe/Amsterdam,,0,,Aves,11730030,"[{'user_id': 908569, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T10:56:54+00:00', 'observations_count': 381, 'identifications_count': 0, 'activity_count': 381, 'universal_search_rank': 381}, {'user_id': 599593, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T11:02:38+00:00', 'observations_count': 1119, 'identifications_count': 12739, 'activity_count': 13858, 'universal_search_rank': 1119}]",True,False,-0.1713813376,51.5063609742,1,0,False,Sun Apr 29 2018 11:56:37 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Mallard,research,"[29729, 599476, 599593, 908569]",Canard colvert,False,,6930.0,Anas platyrhynchos,True,165474.0,6922.0,species,165474.0,False,2018-04-29T11:56:37+02:00,2018-04-29T13:02:39+02:00,908569,fieldmarshal
False,2018-04-29T12:56:54+02:00,Europe/Amsterdam,,0,,Aves,11730031,"[{'user_id': 910492, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T14:56:54+04:00', 'observations_count': 100, 'identifications_count': 65, 'activity_count': 165, 'universal_search_rank': 100}, {'user_id': 97992, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-30T01:23:40+04:00', 'observations_count': 2365, 'identifications_count': 83903, 'activity_count': 86268, 'universal_search_rank': 2365}, {'user_id': 140664, 'category': 'supporting', 'disagreement': False, 'created_at': '2020-05-22T17:56:37+04:00', 'observations_count': 6170, 'identifications_count': 87163, 'activity_count': 93333, 'universal_search_rank': 6170}]",True,False,-0.1702588331,51.5633137012,2,0,False,Sun Apr 29 2018 11:56:38 GMT+0100 (GMT+1),"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Canada Goose,research,"[29729, 97992, 140664, 599476, 910492]",Canada Goose,False,open,7089.0,Branta canadensis,False,92850.0,7086.0,species,92850.0,False,2018-04-29T11:56:38+02:00,2020-05-22T15:56:37+02:00,910492,jenra
False,2018-04-29T10:57:12+00:00,Etc/UTC,It is the insect eggs in this leaf that are interesting ,0,,Insecta,11730044,"[{'user_id': 160, 'category': 'leading', 'disagreement': None, 'created_at': '2018-04-29T12:09:20+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",False,False,-0.1535824,51.5206754,0,0,False,2018-04-29 11:53:57 am BST,"Denison House, Ashland Pl, Marylebone, London W1U 4AL, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",19.0,Aphids,needs_id,"[160, 3098, 52839, 384930, 599476, 1002688]",,False,,52381.0,Aphididae,False,53204.0,52380.0,family,53204.0,False,2018-04-29T11:53:57+00:00,2018-05-05T01:35:18+00:00,921504,margaretgold
False,2018-04-29T12:57:23+02:00,Europe/Amsterdam,,0,,Plantae,11730053,"[{'user_id': 353381, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:57:23+01:00', 'observations_count': 34975, 'identifications_count': 2033, 'activity_count': 37008, 'universal_search_rank': 34975}, {'user_id': 464262, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-30T09:01:52+01:00', 'observations_count': 17529, 'identifications_count': 32734, 'activity_count': 50263, 'universal_search_rank': 17529}, {'user_id': 2164172, 'category': 'supporting', 'disagreement': False, 'created_at': '2020-01-04T09:44:09+00:00', 'observations_count': 12451, 'identifications_count': 19059, 'activity_count': 31510, 'universal_search_rank': 12451}]",True,False,-0.320495,51.4330216667,2,0,False,Sun Apr 29 2018 10:51:02 GMT+0100 (GMT+1),"Richmond, Richmond, England, GB","[6857, 6858, 30395, 59614, 66357, 67952, 79944, 80627, 81490, 96372, 97391, 108692, 117875, 149128]",10.0,Forked Veilwort,research,"[353381, 464262, 599476, 2164172]",,False,,165363.0,Metzgeria furcata,False,560.0,56453.0,species,560.0,False,2018-04-29T10:51:02+02:00,2020-01-04T10:44:09+01:00,353381,wildhamandpetersham
False,2018-04-29T10:57:25+00:00,Etc/UTC,,0,,Plantae,11730055,"[{'user_id': 921504, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T10:57:25+00:00', 'observations_count': 75, 'identifications_count': 0, 'activity_count': 75, 'universal_search_rank': 75}]",False,False,-0.15369893,51.52066949,0,0,False,2018-04-29 11:55:24 am BST,"16 Paddington St, Marylebone, London W1U 5QN, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,mosses,needs_id,"[3098, 384930, 404218, 599476, 921504, 1002688]",moss,False,,311249.0,Bryophyta,False,319983.0,47126.0,phylum,319983.0,False,2018-04-29T11:55:24+00:00,2018-04-29T10:59:30+00:00,921504,margaretgold
False,2018-04-29T12:58:09+02:00,Europe/Amsterdam,,0,,Insecta,11730107,"[{'user_id': 147030, 'category': 'leading', 'disagreement': None, 'created_at': '2018-04-30T08:47:47+00:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}]",False,False,-0.1707827859,51.5062046936,0,0,False,Sun Apr 29 2018 11:57:51 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Non-biting Midges,needs_id,"[3098, 147030, 384930, 599476, 1002688]",,False,,53275.0,Chironomidae,False,30816.0,509764.0,family,30816.0,False,2018-04-29T11:57:51+02:00,2018-04-30T10:47:47+02:00,908569,fieldmarshal
False,2018-04-29T12:58:21+02:00,Europe/Amsterdam,,0,,Plantae,11730114,"[{'user_id': 1835073, 'category': 'improving', 'disagreement': None, 'created_at': '2019-06-13T16:26:47+00:00', 'observations_count': 497, 'identifications_count': 7449, 'activity_count': 7948, 'universal_search_rank': 497}, {'user_id': 1002688, 'category': None, 'disagreement': False, 'created_at': '2020-03-22T11:45:38+00:00', 'observations_count': 6680, 'identifications_count': 41743, 'activity_count': 48424, 'universal_search_rank': 6680}]",True,False,-0.11260268,51.64982156,1,0,False,2018-04-29 11:56:38 AM GMT+01:00,"22 Glenbrook S, Enfield EN2 7HQ, UK","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,ivies,needs_id,"[3098, 384930, 404218, 599476, 854537, 1002688, 1006407, 1835073]",ivies,False,,55883.0,Hedera,False,54064.0,52849.0,genus,54064.0,False,2018-04-29T11:56:38+02:00,2020-03-22T12:45:38+01:00,911337,fisherlady21
False,2018-04-29T12:58:24+02:00,Europe/Amsterdam,,0,,Insecta,11730117,"[{'user_id': 919399, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T10:58:24+00:00', 'observations_count': 68, 'identifications_count': 1, 'activity_count': 69, 'universal_search_rank': 68}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T21:30:48+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}]",True,False,-0.1617299952,51.5072945506,1,0,False,Sun Apr 29 2018 11:58:05 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,European Earwig,research,"[599476, 894051, 919399, 1006407]",Common Earwig,False,,61524.0,Forficula auricularia,True,12096.0,61525.0,species,12096.0,False,2018-04-29T11:58:05+02:00,2018-04-29T23:30:49+02:00,919399,fjordaan
False,2018-04-29T12:58:28+02:00,Europe/Amsterdam,,0,,Aves,11730119,"[{'user_id': 346436, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-01-24T06:59:51+00:00', 'observations_count': 2640, 'identifications_count': 254867, 'activity_count': 257507, 'universal_search_rank': 2640}, {'user_id': 908569, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T10:58:28+00:00', 'observations_count': 381, 'identifications_count': 0, 'activity_count': 381, 'universal_search_rank': 381}, {'user_id': 908569, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T13:18:55+00:00', 'observations_count': 381, 'identifications_count': 0, 'activity_count': 381, 'universal_search_rank': 381}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-05-02T00:28:03+00:00', 'observations_count': 5013, 'identifications_count': 267966, 'activity_count': 272979, 'universal_search_rank': 5013}, {'user_id': 160, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T12:07:20+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.1705195941,51.5061376803,3,0,False,Sun Apr 29 2018 11:58:15 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Eurasian Moorhen,research,"[160, 29729, 140664, 346436, 599476, 908569]",Eurasian Moorhen,False,open,201282.0,Gallinula chloropus,True,15294.0,979864.0,species,15294.0,False,2018-04-29T11:58:15+02:00,2019-01-24T07:59:51+01:00,908569,fieldmarshal
False,2018-04-29T12:59:03+02:00,Europe/Amsterdam,,0,,Plantae,11730141,"[{'user_id': 906473, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T10:59:03+00:00', 'observations_count': 68, 'identifications_count': 11, 'activity_count': 79, 'universal_search_rank': 68}, {'user_id': 160, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T12:07:10+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}, {'user_id': 147030, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-30T08:22:50+00:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}]",True,False,-0.1658104733,51.5101154382,2,0,False,Sun Apr 29 2018 11:58:03 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",5.0,catchweed bedstraw,research,"[160, 147030, 599476, 906473]",catchweed bedstraw,False,,53059.0,Galium aparine,True,24306.0,53060.0,species,24306.0,False,2018-04-29T11:58:03+02:00,2018-04-30T10:22:50+02:00,906473,kc719
False,2018-04-29T12:59:28+02:00,Europe/Amsterdam,,0,,Fungi,11730189,"[{'user_id': 910492, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:02:35+00:00', 'observations_count': 100, 'identifications_count': 65, 'activity_count': 165, 'universal_search_rank': 100}, {'user_id': 477643, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T12:45:50+00:00', 'observations_count': 6433, 'identifications_count': 299646, 'activity_count': 306079, 'universal_search_rank': 6433}, {'user_id': 447269, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-12-27T00:05:55+00:00', 'observations_count': 1230, 'identifications_count': 10246, 'activity_count': 11476, 'universal_search_rank': 1230}, {'user_id': 2437951, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-11-13T19:15:01+00:00', 'observations_count': 107, 'identifications_count': 37, 'activity_count': 144, 'universal_search_rank': 107}]",True,False,-0.1691929065,51.5631517629,3,0,False,Sun Apr 29 2018 11:58:06 GMT+0100 (GMT+1),"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,splitgill mushroom,research,"[447269, 477643, 599476, 910492, 2437951]",splitgill mushroom,False,,54573.0,Schizophyllum commune,True,13065.0,54575.0,species,13065.0,False,2018-04-29T11:58:06+02:00,2019-11-13T20:15:02+01:00,910492,jenra
False,2018-04-29T10:59:32+00:00,Etc/UTC,,0,,Plantae,11730194,"[{'user_id': 921504, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T10:59:32+00:00', 'observations_count': 75, 'identifications_count': 0, 'activity_count': 75, 'universal_search_rank': 75}, {'user_id': 464262, 'category': 'leading', 'disagreement': False, 'created_at': '2018-05-02T19:49:38+00:00', 'observations_count': 17529, 'identifications_count': 32734, 'activity_count': 50263, 'universal_search_rank': 17529}]",True,False,-0.1555277,51.52164,1,0,False,2018-04-29 11:56:09 am BST,"84 Chiltern St, Marylebone, London W1U, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",500.0,,needs_id,"[3098, 384930, 404218, 464262, 599476, 921504, 1002688]",Syntrichia,False,,67916.0,Syntrichia,False,6390.0,67833.0,genus,6390.0,False,2018-04-29T11:56:09+00:00,2018-05-02T19:49:38+00:00,921504,margaretgold
False,2018-04-29T13:00:03+02:00,Europe/Amsterdam,,0,,Plantae,11730204,"[{'user_id': 911337, 'category': 'maverick', 'disagreement': False, 'created_at': '2018-04-29T11:00:03+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}, {'user_id': 599476, 'category': 'improving', 'disagreement': True, 'created_at': '2018-04-29T11:50:42+00:00', 'observations_count': 934, 'identifications_count': 11097, 'activity_count': 12033, 'universal_search_rank': 934}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T12:09:53+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}, {'user_id': 911337, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T12:22:00+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}]",True,False,-0.1125929,51.6498619,2,0,False,2018-04-29 11:59:08 AM GMT+01:00,"22 Glenbrook S, Enfield EN2 7HQ, UK","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",7.0,red campion,research,"[160, 599476, 911337]",red campion,False,,55759.0,Silene dioica,True,12343.0,52195.0,species,12343.0,False,2018-04-29T11:59:08+02:00,2018-04-29T14:22:00+02:00,911337,fisherlady21
False,2018-04-29T13:00:32+02:00,Europe/Amsterdam,,0,,Aves,11730216,"[{'user_id': 921393, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T11:00:32+00:00', 'observations_count': 140, 'identifications_count': 0, 'activity_count': 140, 'universal_search_rank': 140}]",False,False,-0.1619779607,51.5082754555,0,0,False,Sun Apr 29 2018 12:00:11 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",138.0,Common Chiffchaff,casual,[921393],,False,,117016.0,Phylloscopus collybita,True,10772.0,71737.0,species,10772.0,False,2018-04-29T12:00:11+02:00,2018-04-29T13:00:32+02:00,921393,ben217
False,2018-04-29T13:00:48+02:00,Europe/Amsterdam,,0,,Plantae,11730225,"[{'user_id': 906473, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T11:00:48+00:00', 'observations_count': 68, 'identifications_count': 11, 'activity_count': 79, 'universal_search_rank': 68}]",False,False,-0.1662240364,51.5100339242,0,0,False,Sun Apr 29 2018 12:00:01 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,bulbous buttercup,needs_id,"[3098, 384930, 404218, 599476, 906473, 1002688]",,False,,78820.0,Ranunculus bulbosus,False,5282.0,48230.0,species,5282.0,False,2018-04-29T12:00:01+02:00,2018-04-29T13:01:09+02:00,906473,kc719
False,2018-04-29T11:00:49+00:00,Etc/UTC,,0,,Aves,11730226,"[{'user_id': 147030, 'category': 'improving', 'disagreement': None, 'created_at': '2018-04-30T10:22:18+02:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}, {'user_id': 97992, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-30T18:47:54+02:00', 'observations_count': 2365, 'identifications_count': 83903, 'activity_count': 86268, 'universal_search_rank': 2365}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-05-02T02:27:38+02:00', 'observations_count': 5013, 'identifications_count': 267966, 'activity_count': 272979, 'universal_search_rank': 5013}, {'user_id': 1082970, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-02-26T20:37:33+02:00', 'observations_count': 12694, 'identifications_count': 160945, 'activity_count': 173639, 'universal_search_rank': 12694}, {'user_id': 677256, 'category': None, 'disagreement': False, 'created_at': '2020-03-04T12:44:05+02:00', 'observations_count': 2332, 'identifications_count': 453657, 'activity_count': 455989, 'universal_search_rank': 2332}]",True,False,-0.15374565,51.52064323,4,0,False,2018-04-29 11:58:29 am BST,"Westminster, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",13.0,Eurasian Blackbird,research,"[29729, 97992, 147030, 599476, 677256, 1082970]",Eurasian Blackbird,False,open,12716.0,Turdus merula,True,42280.0,12705.0,species,42280.0,False,2018-04-29T11:58:29+00:00,2020-03-04T10:44:05+00:00,921504,margaretgold
False,2018-04-29T13:00:56+02:00,Europe/Amsterdam,,0,,Plantae,11730232,"[{'user_id': 911337, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:00:56+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}, {'user_id': 911337, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T19:38:30+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}, {'user_id': 160, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T12:10:19+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.11229858,51.64995687,1,0,False,2018-04-29 12:00:19 PM GMT+01:00,"22 Glenbrook S, Enfield EN2 7HQ, UK","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",7.0,ribwort plantain,research,"[160, 599476, 911337]",ribwort plantain,False,,53178.0,Plantago lanceolata,True,31633.0,1045692.0,species,31633.0,False,2018-04-29T12:00:19+02:00,2018-04-29T21:38:30+02:00,911337,fisherlady21
False,2018-04-29T13:01:52+02:00,Europe/Amsterdam,,0,,Plantae,11730256,"[{'user_id': 911337, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:01:52+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}, {'user_id': 911337, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T19:39:04+00:00', 'observations_count': 139, 'identifications_count': 0, 'activity_count': 139, 'universal_search_rank': 139}, {'user_id': 534826, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T14:43:57+00:00', 'observations_count': 4359, 'identifications_count': 32321, 'activity_count': 36680, 'universal_search_rank': 4359}]",True,False,-0.11231743,51.65002626,1,0,False,2018-04-29 12:01:17 PM GMT+01:00,"22 Glenbrook S, Enfield EN2 7HQ, UK","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",7.0,Primrose,research,"[534826, 599476, 911337]",Primrose,False,,56136.0,Primula vulgaris,True,5499.0,742870.0,species,5499.0,False,2018-04-29T12:01:17+02:00,2018-04-29T21:39:05+02:00,911337,fisherlady21
False,2018-04-29T13:02:58+02:00,Europe/Amsterdam,,0,,Fungi,11730283,"[{'user_id': 910492, 'category': 'maverick', 'disagreement': False, 'created_at': '2018-04-29T11:02:58+00:00', 'observations_count': 100, 'identifications_count': 65, 'activity_count': 165, 'universal_search_rank': 100}, {'user_id': 477643, 'category': 'maverick', 'disagreement': False, 'created_at': '2018-04-29T12:45:21+00:00', 'observations_count': 6433, 'identifications_count': 299646, 'activity_count': 306079, 'universal_search_rank': 6433}, {'user_id': 2437951, 'category': 'maverick', 'disagreement': False, 'created_at': '2019-11-13T19:15:29+00:00', 'observations_count': 107, 'identifications_count': 37, 'activity_count': 144, 'universal_search_rank': 107}, {'user_id': 910492, 'category': 'improving', 'disagreement': False, 'created_at': '2019-11-16T02:56:06+00:00', 'observations_count': 100, 'identifications_count': 65, 'activity_count': 165, 'universal_search_rank': 100}, {'user_id': 477643, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-11-16T02:56:09+00:00', 'observations_count': 6433, 'identifications_count': 299646, 'activity_count': 306079, 'universal_search_rank': 6433}, {'user_id': 2437951, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-11-16T08:57:59+00:00', 'observations_count': 107, 'identifications_count': 37, 'activity_count': 144, 'universal_search_rank': 107}]",True,False,-0.1689554472,51.5630341229,2,0,False,Sun Apr 29 2018 12:02:14 GMT+0100 (GMT+1),"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Dryad's Saddle,research,"[477643, 599476, 910492, 2437951]",Dryad's Saddle,False,,940028.0,Cerioporus squamosus,False,15546.0,895268.0,species,15546.0,False,2018-04-29T12:02:14+02:00,2020-06-02T09:53:01+02:00,910492,jenra
False,2018-04-29T13:03:31+02:00,Europe/Amsterdam,,0,,Fungi,11730294,"[{'user_id': 906473, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:03:31+00:00', 'observations_count': 68, 'identifications_count': 11, 'activity_count': 79, 'universal_search_rank': 68}, {'user_id': 477643, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T12:45:16+00:00', 'observations_count': 6433, 'identifications_count': 299646, 'activity_count': 306079, 'universal_search_rank': 6433}]",True,False,-0.1664580591,51.5100682062,1,0,False,Sun Apr 29 2018 12:02:57 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",5.0,King Alfred's Cakes,research,"[477643, 599476, 906473]",King Alfred's Cakes,False,,121714.0,Daldinia concentrica,False,1169.0,1146657.0,species,1169.0,False,2018-04-29T12:02:57+02:00,2018-04-29T14:45:17+02:00,906473,kc719
False,2018-04-29T11:04:12+00:00,Etc/UTC,,0,,Plantae,11730302,"[{'user_id': 1005840, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-02-20T10:23:49+00:00', 'observations_count': 20118, 'identifications_count': 76525, 'activity_count': 96643, 'universal_search_rank': 20118}, {'user_id': 160, 'category': 'improving', 'disagreement': None, 'created_at': '2018-04-29T12:10:52+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.22829537,51.55080855,2,0,False,2018-04-29 12:03:03 pm BST,"40 Park Ave, London NW2 4PL, UK","[6857, 6858, 30322, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",25.0,Cow Parsley,research,"[160, 3098, 384930, 404218, 599476, 1005840]",Cow Parsley,False,,124544.0,Anthriscus sylvestris,True,15726.0,52847.0,species,15726.0,False,2018-04-29T12:03:03+00:00,2019-02-20T10:23:49+00:00,159021,muki
False,2018-04-29T13:04:57+02:00,Europe/Amsterdam,,0,,Fungi,11730311,"[{'user_id': 1835073, 'category': 'leading', 'disagreement': None, 'created_at': '2019-06-13T16:27:00+00:00', 'observations_count': 497, 'identifications_count': 7449, 'activity_count': 7948, 'universal_search_rank': 497}]",False,False,-0.1685954444,51.5628232761,0,0,False,Sun Apr 29 2018 12:03:58 GMT+0100 (GMT+1),"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Fungi Including Lichens,needs_id,"[3098, 384930, 599476, 854537, 1002688, 1006407, 1835073]",,False,,47170.0,Fungi,False,3287701.0,48460.0,kingdom,3287701.0,False,2018-04-29T12:03:58+02:00,2019-06-13T18:27:00+02:00,910492,jenra
False,2018-04-29T13:05:37+02:00,Europe/Amsterdam,,0,,Fungi,11730329,"[{'user_id': 910492, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T11:05:37+00:00', 'observations_count': 100, 'identifications_count': 65, 'activity_count': 165, 'universal_search_rank': 100}, {'user_id': 477643, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T12:45:10+00:00', 'observations_count': 6433, 'identifications_count': 299646, 'activity_count': 306079, 'universal_search_rank': 6433}]",True,False,-0.1682637725,51.5627474618,1,0,False,Sun Apr 29 2018 12:05:20 GMT+0100 (GMT+1),"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Jelly Ear,research,"[477643, 599476, 910492]",Jelly Ear,False,,50813.0,Auricularia auricula-judae,False,2938.0,1138427.0,species,2938.0,False,2018-04-29T12:05:20+02:00,2018-04-29T14:45:11+02:00,910492,jenra
